experiment_accession	assay	gene_id	specificity_score	marker_gene_rank	expression_unit	expression_level	gene_name	assay_id
E-GEOD-62671	zeitgeber time 9	CHLRE_15g637000v5	NULL	NULL	tpms	0	Cre15.g637000	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g074720v5	NULL	NULL	tpms	0.5	Cre02.g074720	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g074720v5	NULL	NULL	tpms	0.1	Cre02.g074720	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g074720v5	NULL	NULL	tpms	0.7	Cre02.g074720	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g074720v5	NULL	NULL	tpms	0.7	Cre02.g074720	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g074720v5	0.1875	35	tpms	4	Cre02.g074720	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g074720v5	NULL	NULL	tpms	0.8	Cre02.g074720	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g074720v5	NULL	NULL	tpms	0.6	Cre02.g074720	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g074720v5	NULL	NULL	tpms	0.6	Cre02.g074720	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_17g717850v5	NULL	NULL	tpms	41	Cre17.g717850	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_17g717850v5	NULL	NULL	tpms	45	Cre17.g717850	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_17g717850v5	NULL	NULL	tpms	100	Cre17.g717850	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_17g717850v5	NULL	NULL	tpms	25	Cre17.g717850	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_17g717850v5	0.188	36	tpms	529	Cre17.g717850	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_17g717850v5	NULL	NULL	tpms	26	Cre17.g717850	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_17g717850v5	NULL	NULL	tpms	53	Cre17.g717850	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_17g717850v5	NULL	NULL	tpms	12	Cre17.g717850	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_08g358574v5	NULL	NULL	tpms	7	Cre08.g358574	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_08g358574v5	NULL	NULL	tpms	12	Cre08.g358574	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_08g358574v5	NULL	NULL	tpms	6	Cre08.g358574	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_08g358574v5	NULL	NULL	tpms	1	Cre08.g358574	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_08g358574v5	0.2039	37	tpms	57	Cre08.g358574	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_08g358574v5	NULL	NULL	tpms	8	Cre08.g358574	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_08g358574v5	NULL	NULL	tpms	9	Cre08.g358574	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_08g358574v5	NULL	NULL	tpms	6	Cre08.g358574	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_03g194700v5	NULL	NULL	tpms	2	Cre03.g194700	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_03g194700v5	NULL	NULL	tpms	1	Cre03.g194700	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_03g194700v5	NULL	NULL	tpms	1	Cre03.g194700	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_03g194700v5	NULL	NULL	tpms	0.3	Cre03.g194700	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_03g194700v5	0.2052	38	tpms	21	Cre03.g194700	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_03g194700v5	NULL	NULL	tpms	2	Cre03.g194700	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_03g194700v5	NULL	NULL	tpms	4	Cre03.g194700	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_03g194700v5	NULL	NULL	tpms	0.7	Cre03.g194700	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_09g402050v5	NULL	NULL	tpms	0.3	Cre09.g402050	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_09g402050v5	NULL	NULL	tpms	0.2	Cre09.g402050	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_09g402050v5	NULL	NULL	tpms	0.3	Cre09.g402050	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_09g402050v5	NULL	NULL	tpms	0.2	Cre09.g402050	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_09g402050v5	0.2125	39	tpms	2	Cre09.g402050	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_09g402050v5	NULL	NULL	tpms	0.3	Cre09.g402050	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_09g402050v5	NULL	NULL	tpms	0.3	Cre09.g402050	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_09g402050v5	NULL	NULL	tpms	0.1	Cre09.g402050	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_13g566850v5	NULL	NULL	tpms	14	Cre13.g566850	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_13g566850v5	NULL	NULL	tpms	4	Cre13.g566850	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_13g566850v5	NULL	NULL	tpms	11	Cre13.g566850	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_13g566850v5	NULL	NULL	tpms	13	Cre13.g566850	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_13g566850v5	0.2153	40	tpms	65	Cre13.g566850	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_13g566850v5	NULL	NULL	tpms	8	Cre13.g566850	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_13g566850v5	NULL	NULL	tpms	5	Cre13.g566850	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_13g566850v5	NULL	NULL	tpms	6	Cre13.g566850	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_06g294800v5	NULL	NULL	tpms	9	Cre06.g294800	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_06g294800v5	NULL	NULL	tpms	7	Cre06.g294800	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_06g294800v5	NULL	NULL	tpms	8	Cre06.g294800	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_06g294800v5	NULL	NULL	tpms	9	Cre06.g294800	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_06g294800v5	0.2188	41	tpms	44	Cre06.g294800	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_06g294800v5	NULL	NULL	tpms	7	Cre06.g294800	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_06g294800v5	NULL	NULL	tpms	10	Cre06.g294800	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_06g294800v5	NULL	NULL	tpms	4	Cre06.g294800	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_12g527250v5	NULL	NULL	tpms	16	Cre12.g527250	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_12g527250v5	NULL	NULL	tpms	3	Cre12.g527250	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_12g527250v5	NULL	NULL	tpms	15	Cre12.g527250	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_12g527250v5	NULL	NULL	tpms	14	Cre12.g527250	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_12g527250v5	0.2212	42	tpms	73	Cre12.g527250	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_12g527250v5	NULL	NULL	tpms	2	Cre12.g527250	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_12g527250v5	NULL	NULL	tpms	1	Cre12.g527250	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_12g527250v5	NULL	NULL	tpms	1	Cre12.g527250	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_12g537900v5	NULL	NULL	tpms	0.1	Cre12.g537900	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_12g537900v5	NULL	NULL	tpms	0.4	Cre12.g537900	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_12g537900v5	NULL	NULL	tpms	0.1	Cre12.g537900	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_12g537900v5	NULL	NULL	tpms	0.1	Cre12.g537900	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_12g537900v5	0.237	43	tpms	2	Cre12.g537900	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_12g537900v5	NULL	NULL	tpms	0.1	Cre12.g537900	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_12g537900v5	NULL	NULL	tpms	0.2	Cre12.g537900	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_12g537900v5	NULL	NULL	tpms	0.2	Cre12.g537900	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_09g391450v5	NULL	NULL	tpms	2	Cre09.g391450	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_09g391450v5	NULL	NULL	tpms	3	Cre09.g391450	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_09g391450v5	NULL	NULL	tpms	4	Cre09.g391450	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_09g391450v5	NULL	NULL	tpms	0.4	Cre09.g391450	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_09g391450v5	0.2464	44	tpms	16	Cre09.g391450	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_09g391450v5	NULL	NULL	tpms	0.5	Cre09.g391450	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_09g391450v5	NULL	NULL	tpms	0.8	Cre09.g391450	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_09g391450v5	NULL	NULL	tpms	1	Cre09.g391450	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_10g451850v5	NULL	NULL	tpms	0.5	Cre10.g451850	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_10g451850v5	NULL	NULL	tpms	0.5	Cre10.g451850	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_10g451850v5	NULL	NULL	tpms	1	Cre10.g451850	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_10g451850v5	NULL	NULL	tpms	0.2	Cre10.g451850	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_10g451850v5	0.2516	45	tpms	4	Cre10.g451850	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_10g451850v5	NULL	NULL	tpms	0.2	Cre10.g451850	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_10g451850v5	NULL	NULL	tpms	0.2	Cre10.g451850	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_10g451850v5	NULL	NULL	tpms	0.2	Cre10.g451850	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_10g422876v5	NULL	NULL	tpms	0.9	Cre10.g422876	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_10g422876v5	NULL	NULL	tpms	0.3	Cre10.g422876	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_10g422876v5	NULL	NULL	tpms	0	Cre10.g422876	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_10g422876v5	NULL	NULL	tpms	0.1	Cre10.g422876	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_10g422876v5	0.2544	46	tpms	3	Cre10.g422876	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_10g422876v5	NULL	NULL	tpms	0.8	Cre10.g422876	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_10g422876v5	NULL	NULL	tpms	0.7	Cre10.g422876	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_10g422876v5	NULL	NULL	tpms	0.4	Cre10.g422876	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_13g603450v5	NULL	NULL	tpms	1	Cre13.g603450	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_13g603450v5	NULL	NULL	tpms	0.6	Cre13.g603450	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_13g603450v5	NULL	NULL	tpms	0.8	Cre13.g603450	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_13g603450v5	NULL	NULL	tpms	0.4	Cre13.g603450	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_13g603450v5	0.2552	47	tpms	4	Cre13.g603450	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_13g603450v5	NULL	NULL	tpms	0.9	Cre13.g603450	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_13g603450v5	NULL	NULL	tpms	0.6	Cre13.g603450	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_13g603450v5	NULL	NULL	tpms	0.3	Cre13.g603450	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_14g629700v5	NULL	NULL	tpms	16	Cre14.g629700	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_14g629700v5	NULL	NULL	tpms	30	Cre14.g629700	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_14g629700v5	NULL	NULL	tpms	33	Cre14.g629700	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_14g629700v5	NULL	NULL	tpms	11	Cre14.g629700	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_14g629700v5	0.2578	48	tpms	126	Cre14.g629700	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_14g629700v5	NULL	NULL	tpms	13	Cre14.g629700	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_14g629700v5	NULL	NULL	tpms	24	Cre14.g629700	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_14g629700v5	NULL	NULL	tpms	4	Cre14.g629700	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_04g228700v5	NULL	NULL	tpms	0.9	Cre04.g228700	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_04g228700v5	NULL	NULL	tpms	1	Cre04.g228700	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_04g228700v5	NULL	NULL	tpms	1	Cre04.g228700	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_04g228700v5	NULL	NULL	tpms	2	Cre04.g228700	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_04g228700v5	0.2583	49	tpms	6	Cre04.g228700	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_04g228700v5	NULL	NULL	tpms	0.7	Cre04.g228700	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_04g228700v5	NULL	NULL	tpms	0.4	Cre04.g228700	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_04g228700v5	NULL	NULL	tpms	0.3	Cre04.g228700	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_07g320600v5	NULL	NULL	tpms	80	Cre07.g320600	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_07g320600v5	NULL	NULL	tpms	13	Cre07.g320600	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_07g320600v5	NULL	NULL	tpms	53	Cre07.g320600	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_07g320600v5	NULL	NULL	tpms	77	Cre07.g320600	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_07g320600v5	0.2591	50	tpms	309	Cre07.g320600	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_07g320600v5	NULL	NULL	tpms	31	Cre07.g320600	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_07g320600v5	NULL	NULL	tpms	15	Cre07.g320600	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_07g320600v5	NULL	NULL	tpms	6	Cre07.g320600	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_12g545950v5	NULL	NULL	tpms	4	Cre12.g545950	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_12g545950v5	NULL	NULL	tpms	6	Cre12.g545950	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_12g545950v5	NULL	NULL	tpms	8	Cre12.g545950	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_12g545950v5	NULL	NULL	tpms	3	Cre12.g545950	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_12g545950v5	0.2592	51	tpms	31	Cre12.g545950	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_12g545950v5	NULL	NULL	tpms	3	Cre12.g545950	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_12g545950v5	NULL	NULL	tpms	4	Cre12.g545950	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_12g545950v5	NULL	NULL	tpms	2	Cre12.g545950	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g097000v5	NULL	NULL	tpms	11	Cre02.g097000	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g097000v5	NULL	NULL	tpms	6	Cre02.g097000	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g097000v5	NULL	NULL	tpms	5	Cre02.g097000	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g097000v5	NULL	NULL	tpms	11	Cre02.g097000	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g097000v5	0.2637	52	tpms	57	Cre02.g097000	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g097000v5	NULL	NULL	tpms	13	Cre02.g097000	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g097000v5	NULL	NULL	tpms	15	Cre02.g097000	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g097000v5	NULL	NULL	tpms	12	Cre02.g097000	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_09g397438v5	NULL	NULL	tpms	4	Cre09.g397438	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_09g397438v5	NULL	NULL	tpms	3	Cre09.g397438	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_09g397438v5	NULL	NULL	tpms	3	Cre09.g397438	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_09g397438v5	NULL	NULL	tpms	3	Cre09.g397438	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_09g397438v5	0.2639	53	tpms	17	Cre09.g397438	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_09g397438v5	NULL	NULL	tpms	4	Cre09.g397438	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_09g397438v5	NULL	NULL	tpms	5	Cre09.g397438	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_09g397438v5	NULL	NULL	tpms	4	Cre09.g397438	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g076663v5	NULL	NULL	tpms	0.2	Cre02.g076663	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g076663v5	NULL	NULL	tpms	0.4	Cre02.g076663	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g076663v5	NULL	NULL	tpms	0.2	Cre02.g076663	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g076663v5	NULL	NULL	tpms	0.2	Cre02.g076663	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g076663v5	0.2677	54	tpms	2	Cre02.g076663	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g076663v5	NULL	NULL	tpms	0.1	Cre02.g076663	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g076663v5	NULL	NULL	tpms	0	Cre02.g076663	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g076663v5	NULL	NULL	tpms	0.1	Cre02.g076663	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g095750v5	NULL	NULL	tpms	2	Cre02.g095750	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g095750v5	NULL	NULL	tpms	2	Cre02.g095750	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g095750v5	NULL	NULL	tpms	3	Cre02.g095750	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g095750v5	NULL	NULL	tpms	2	Cre02.g095750	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g095750v5	0.2701	55	tpms	11	Cre02.g095750	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g095750v5	NULL	NULL	tpms	0.1	Cre02.g095750	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g095750v5	NULL	NULL	tpms	0.1	Cre02.g095750	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g095750v5	NULL	NULL	tpms	0.3	Cre02.g095750	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g076650v5	NULL	NULL	tpms	50	Cre02.g076650	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g076650v5	NULL	NULL	tpms	37	Cre02.g076650	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g076650v5	NULL	NULL	tpms	29	Cre02.g076650	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g076650v5	NULL	NULL	tpms	24	Cre02.g076650	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g076650v5	0.2728	56	tpms	216	Cre02.g076650	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g076650v5	NULL	NULL	tpms	41	Cre02.g076650	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g076650v5	NULL	NULL	tpms	59	Cre02.g076650	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g076650v5	NULL	NULL	tpms	57	Cre02.g076650	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_17g729301v5	NULL	NULL	tpms	1	Cre17.g729301	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_17g729301v5	NULL	NULL	tpms	1	Cre17.g729301	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_17g729301v5	NULL	NULL	tpms	1	Cre17.g729301	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_17g729301v5	NULL	NULL	tpms	0.4	Cre17.g729301	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_17g729301v5	0.2743	57	tpms	5	Cre17.g729301	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_17g729301v5	NULL	NULL	tpms	0.7	Cre17.g729301	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_17g729301v5	NULL	NULL	tpms	1	Cre17.g729301	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_17g729301v5	NULL	NULL	tpms	0.8	Cre17.g729301	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_04g219925v5	NULL	NULL	tpms	45	Cre04.g219925	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_04g219925v5	NULL	NULL	tpms	34	Cre04.g219925	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_04g219925v5	NULL	NULL	tpms	37	Cre04.g219925	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_04g219925v5	NULL	NULL	tpms	52	Cre04.g219925	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_04g219925v5	0.2757	58	tpms	190	Cre04.g219925	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_04g219925v5	NULL	NULL	tpms	32	Cre04.g219925	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_04g219925v5	NULL	NULL	tpms	34	Cre04.g219925	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_04g219925v5	NULL	NULL	tpms	19	Cre04.g219925	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_09g391689v5	NULL	NULL	tpms	0.8	Cre09.g391689	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_09g391689v5	NULL	NULL	tpms	0.7	Cre09.g391689	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_09g391689v5	NULL	NULL	tpms	1	Cre09.g391689	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_09g391689v5	NULL	NULL	tpms	0.7	Cre09.g391689	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_09g391689v5	0.2766	59	tpms	4	Cre09.g391689	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_09g391689v5	NULL	NULL	tpms	0.8	Cre09.g391689	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_09g391689v5	NULL	NULL	tpms	1	Cre09.g391689	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_09g391689v5	NULL	NULL	tpms	0.1	Cre09.g391689	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_05g230650v5	NULL	NULL	tpms	12	Cre05.g230650	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_05g230650v5	NULL	NULL	tpms	14	Cre05.g230650	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_05g230650v5	NULL	NULL	tpms	13	Cre05.g230650	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_05g230650v5	NULL	NULL	tpms	8	Cre05.g230650	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_05g230650v5	0.2769	60	tpms	49	Cre05.g230650	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_05g230650v5	NULL	NULL	tpms	10	Cre05.g230650	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_05g230650v5	NULL	NULL	tpms	9	Cre05.g230650	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_05g230650v5	NULL	NULL	tpms	8	Cre05.g230650	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_03g191300v5	NULL	NULL	tpms	26	Cre03.g191300	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_03g191300v5	NULL	NULL	tpms	25	Cre03.g191300	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_03g191300v5	NULL	NULL	tpms	48	Cre03.g191300	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_03g191300v5	NULL	NULL	tpms	25	Cre03.g191300	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_03g191300v5	0.2791	61	tpms	172	Cre03.g191300	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_03g191300v5	NULL	NULL	tpms	7	Cre03.g191300	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_03g191300v5	NULL	NULL	tpms	9	Cre03.g191300	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_03g191300v5	NULL	NULL	tpms	7	Cre03.g191300	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g467615v5	NULL	NULL	tpms	0.7	Cre11.g467615	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g467615v5	NULL	NULL	tpms	0.1	Cre11.g467615	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g467615v5	NULL	NULL	tpms	0.1	Cre11.g467615	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g467615v5	NULL	NULL	tpms	0.1	Cre11.g467615	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g467615v5	0.2798	62	tpms	7	Cre11.g467615	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g467615v5	NULL	NULL	tpms	1	Cre11.g467615	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g467615v5	NULL	NULL	tpms	2	Cre11.g467615	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g467615v5	NULL	NULL	tpms	0.2	Cre11.g467615	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_09g395213v5	NULL	NULL	tpms	20	Cre09.g395213	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_09g395213v5	NULL	NULL	tpms	89	Cre09.g395213	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_09g395213v5	NULL	NULL	tpms	17	Cre09.g395213	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_09g395213v5	NULL	NULL	tpms	2	Cre09.g395213	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_09g395213v5	0.2845	63	tpms	375	Cre09.g395213	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_09g395213v5	NULL	NULL	tpms	33	Cre09.g395213	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_09g395213v5	NULL	NULL	tpms	108	Cre09.g395213	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_09g395213v5	NULL	NULL	tpms	34	Cre09.g395213	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_13g604905v5	NULL	NULL	tpms	4	Cre13.g604905	g1
